   Frequency_GHz   Transmission    Conductivity_S/m      n               k
   1.2700000e+02   6.4967055e-01   2.6574290e-01   1.6124621e+00   5.8342535e-03
   1.2709000e+02   6.5189812e-01   2.6613999e-01   1.6124621e+00   5.8388337e-03
   1.2718000e+02   6.3909050e-01   2.6653738e-01   1.6124621e+00   5.8434139e-03
   1.2727000e+02   6.4150291e-01   2.6693507e-01   1.6124622e+00   5.8479941e-03
   1.2736000e+02   6.5499387e-01   2.6733305e-01   1.6124622e+00   5.8525744e-03
   1.2745000e+02   6.5217344e-01   2.6773133e-01   1.6124622e+00   5.8571546e-03
   1.2754000e+02   6.6472947e-01   2.6812991e-01   1.6124622e+00   5.8617349e-03
   1.2763000e+02   6.7162135e-01   2.6852878e-01   1.6124622e+00   5.8663152e-03
   1.2772000e+02   6.5678974e-01   2.6892795e-01   1.6124622e+00   5.8708955e-03
   1.2781000e+02   6.5203623e-01   2.6932742e-01   1.6124623e+00   5.8754758e-03
   1.2790000e+02   6.5495780e-01   2.6972718e-01   1.6124623e+00   5.8800561e-03
   1.2799000e+02   6.5070808e-01   2.7012724e-01   1.6124623e+00   5.8846365e-03
   1.2808000e+02   6.5556591e-01   2.7052759e-01   1.6124623e+00   5.8892168e-03
   1.2817000e+02   6.5699307e-01   2.7092824e-01   1.6124623e+00   5.8937972e-03
   1.2826000e+02   6.4645594e-01   2.7132919e-01   1.6124623e+00   5.8983776e-03
   1.2835000e+02   6.4071313e-01   2.7173044e-01   1.6124624e+00   5.9029581e-03
   1.2844000e+02   6.3853344e-01   2.7213198e-01   1.6124624e+00   5.9075385e-03
   1.2853000e+02   6.3646209e-01   2.7253381e-01   1.6124624e+00   5.9121189e-03
   1.2862000e+02   6.3923570e-01   2.7293595e-01   1.6124624e+00   5.9166994e-03
   1.2871000e+02   6.5073386e-01   2.7333838e-01   1.6124624e+00   5.9212799e-03
   1.2880000e+02   6.4647939e-01   2.7374110e-01   1.6124624e+00   5.9258604e-03
   1.2889000e+02   6.3575046e-01   2.7414413e-01   1.6124625e+00   5.9304409e-03
   1.2898000e+02   6.4386389e-01   2.7454745e-01   1.6124625e+00   5.9350214e-03
   1.2907000e+02   6.3933348e-01   2.7495106e-01   1.6124625e+00   5.9396020e-03
   1.2916000e+02   6.3267551e-01   2.7535498e-01   1.6124625e+00   5.9441826e-03
   1.2925000e+02   6.6127142e-01   2.7575919e-01   1.6124625e+00   5.9487631e-03
   1.2934000e+02   6.6985614e-01   2.7616369e-01   1.6124625e+00   5.9533437e-03
   1.2943000e+02   6.6013927e-01   2.7656849e-01   1.6124626e+00   5.9579243e-03
   1.2952000e+02   6.7093061e-01   2.7697359e-01   1.6124626e+00   5.9625050e-03
   1.2961000e+02   6.7177556e-01   2.7737899e-01   1.6124626e+00   5.9670856e-03
   1.2970000e+02   6.6050920e-01   2.7778468e-01   1.6124626e+00   5.9716663e-03
   1.2979000e+02   6.8573951e-01   2.7819067e-01   1.6124626e+00   5.9762470e-03
   1.2988000e+02   6.9462041e-01   2.7859695e-01   1.6124626e+00   5.9808276e-03
   1.2997000e+02   6.8187394e-01   2.7900353e-01   1.6124627e+00   5.9854084e-03
   1.3006000e+02   6.8724182e-01   2.7941041e-01   1.6124627e+00   5.9899891e-03
   1.3015000e+02   6.7269192e-01   2.7981758e-01   1.6124627e+00   5.9945698e-03
   1.3024000e+02   6.5970023e-01   2.8022505e-01   1.6124627e+00   5.9991506e-03
   1.3033000e+02   6.7824735e-01   2.8063282e-01   1.6124627e+00   6.0037313e-03
   1.3042000e+02   6.7938273e-01   2.8104088e-01   1.6124627e+00   6.0083121e-03
   1.3051000e+02   6.7435386e-01   2.8144924e-01   1.6124628e+00   6.0128929e-03
   1.3060000e+02   6.8272143e-01   2.8185790e-01   1.6124628e+00   6.0174738e-03
   1.3069000e+02   6.7498879e-01   2.8226685e-01   1.6124628e+00   6.0220546e-03
   1.3078000e+02   6.4620506e-01   2.8267610e-01   1.6124628e+00   6.0266354e-03
   1.3087000e+02   6.6844494e-01   2.8308565e-01   1.6124628e+00   6.0312163e-03
   1.3096000e+02   6.9043066e-01   2.8349549e-01   1.6124628e+00   6.0357972e-03
   1.3105000e+02   6.8118750e-01   2.8390563e-01   1.6124629e+00   6.0403781e-03
   1.3114000e+02   7.0217590e-01   2.8431606e-01   1.6124629e+00   6.0449590e-03
   1.3123000e+02   7.0388192e-01   2.8472679e-01   1.6124629e+00   6.0495399e-03
   1.3132000e+02   6.7747538e-01   2.8513782e-01   1.6124629e+00   6.0541208e-03
   1.3141000e+02   6.8391195e-01   2.8554914e-01   1.6124629e+00   6.0587018e-03
   1.3150000e+02   6.9769138e-01   2.8596077e-01   1.6124629e+00   6.0632828e-03
   1.3159000e+02   6.9321421e-01   2.8637268e-01   1.6124630e+00   6.0678638e-03
   1.3168000e+02   7.0907710e-01   2.8678490e-01   1.6124630e+00   6.0724448e-03
   1.3177000e+02   7.0760966e-01   2.8719741e-01   1.6124630e+00   6.0770258e-03
   1.3186000e+02   6.8977260e-01   2.8761021e-01   1.6124630e+00   6.0816068e-03
   1.3195000e+02   6.8724249e-01   2.8802332e-01   1.6124630e+00   6.0861879e-03
   1.3204000e+02   6.8659053e-01   2.8843672e-01   1.6124631e+00   6.0907689e-03
   1.3213000e+02   6.8598203e-01   2.8885041e-01   1.6124631e+00   6.0953500e-03
   1.3222000e+02   6.9796587e-01   2.8926440e-01   1.6124631e+00   6.0999311e-03
   1.3231000e+02   7.0364394e-01   2.8967869e-01   1.6124631e+00   6.1045122e-03
   1.3240000e+02   6.8783150e-01   2.9009328e-01   1.6124631e+00   6.1090933e-03
   1.3249000e+02   6.9579772e-01   2.9050816e-01   1.6124631e+00   6.1136745e-03
   1.3258000e+02   7.0501611e-01   2.9092334e-01   1.6124632e+00   6.1182556e-03
   1.3267000e+02   6.9199870e-01   2.9133881e-01   1.6124632e+00   6.1228368e-03
   1.3276000e+02   7.0708395e-01   2.9175458e-01   1.6124632e+00   6.1274179e-03
   1.3285000e+02   7.1958542e-01   2.9217065e-01   1.6124632e+00   6.1319991e-03
   1.3294000e+02   7.1056858e-01   2.9258702e-01   1.6124632e+00   6.1365804e-03
   1.3303000e+02   7.1237107e-01   2.9300368e-01   1.6124632e+00   6.1411616e-03
   1.3312000e+02   7.1832901e-01   2.9342063e-01   1.6124633e+00   6.1457428e-03
   1.3321000e+02   7.1560633e-01   2.9383789e-01   1.6124633e+00   6.1503241e-03
   1.3330000e+02   7.1975740e-01   2.9425544e-01   1.6124633e+00   6.1549053e-03
   1.3339000e+02   7.2075657e-01   2.9467328e-01   1.6124633e+00   6.1594866e-03
   1.3348000e+02   7.1432636e-01   2.9509143e-01   1.6124633e+00   6.1640679e-03
   1.3357000e+02   7.0784824e-01   2.9550987e-01   1.6124633e+00   6.1686492e-03
   1.3366000e+02   6.9157987e-01   2.9592860e-01   1.6124634e+00   6.1732306e-03
   1.3375000e+02   6.9194482e-01   2.9634763e-01   1.6124634e+00   6.1778119e-03
   1.3384000e+02   6.8403098e-01   2.9676696e-01   1.6124634e+00   6.1823933e-03
   1.3393000e+02   6.8859458e-01   2.9718659e-01   1.6124634e+00   6.1869746e-03
   1.3402000e+02   6.9444700e-01   2.9760651e-01   1.6124634e+00   6.1915560e-03
   1.3411000e+02   6.8964751e-01   2.9802673e-01   1.6124635e+00   6.1961374e-03
   1.3420000e+02   6.8998347e-01   2.9844724e-01   1.6124635e+00   6.2007188e-03
   1.3429000e+02   6.9105575e-01   2.9886805e-01   1.6124635e+00   6.2053003e-03
   1.3438000e+02   6.6778815e-01   2.9928916e-01   1.6124635e+00   6.2098817e-03
   1.3447000e+02   6.7717876e-01   2.9971056e-01   1.6124635e+00   6.2144632e-03
   1.3456000e+02   6.9434632e-01   3.0013227e-01   1.6124635e+00   6.2190446e-03
   1.3465000e+02   6.8251180e-01   3.0055426e-01   1.6124636e+00   6.2236261e-03
   1.3474000e+02   6.9164984e-01   3.0097656e-01   1.6124636e+00   6.2282076e-03
   1.3483000e+02   7.0127217e-01   3.0139915e-01   1.6124636e+00   6.2327891e-03
   1.3492000e+02   6.7248509e-01   3.0182203e-01   1.6124636e+00   6.2373706e-03
   1.3501000e+02   6.7530879e-01   3.0224521e-01   1.6124636e+00   6.2419522e-03
   1.3510000e+02   6.9634021e-01   3.0266869e-01   1.6124636e+00   6.2465337e-03
   1.3519000e+02   6.8129448e-01   3.0309247e-01   1.6124637e+00   6.2511153e-03
   1.3528000e+02   7.0365183e-01   3.0351654e-01   1.6124637e+00   6.2556969e-03
   1.3537000e+02   7.1217331e-01   3.0394091e-01   1.6124637e+00   6.2602785e-03
   1.3546000e+02   6.9121597e-01   3.0436558e-01   1.6124637e+00   6.2648601e-03
   1.3555000e+02   7.0475270e-01   3.0479054e-01   1.6124637e+00   6.2694417e-03
   1.3564000e+02   7.1019498e-01   3.0521580e-01   1.6124638e+00   6.2740234e-03
   1.3573000e+02   6.9582775e-01   3.0564135e-01   1.6124638e+00   6.2786050e-03
   1.3582000e+02   7.1346096e-01   3.0606720e-01   1.6124638e+00   6.2831867e-03
   1.3591000e+02   7.0804705e-01   3.0649335e-01   1.6124638e+00   6.2877684e-03
   1.3600000e+02   6.8495570e-01   3.0691979e-01   1.6124638e+00   6.2923501e-03
   1.3609000e+02   6.9645834e-01   3.0734653e-01   1.6124638e+00   6.2969318e-03
   1.3618000e+02   7.0102060e-01   3.0777357e-01   1.6124639e+00   6.3015135e-03
   1.3627000e+02   6.8468369e-01   3.0820090e-01   1.6124639e+00   6.3060952e-03
   1.3636000e+02   7.0525239e-01   3.0862853e-01   1.6124639e+00   6.3106770e-03
   1.3645000e+02   7.0938046e-01   3.0905646e-01   1.6124639e+00   6.3152587e-03
   1.3654000e+02   6.9576521e-01   3.0948468e-01   1.6124639e+00   6.3198405e-03
   1.3663000e+02   7.0204000e-01   3.0991320e-01   1.6124640e+00   6.3244223e-03
   1.3672000e+02   7.0781724e-01   3.1034202e-01   1.6124640e+00   6.3290041e-03
   1.3681000e+02   6.9804299e-01   3.1077113e-01   1.6124640e+00   6.3335859e-03
   1.3690000e+02   7.0897662e-01   3.1120054e-01   1.6124640e+00   6.3381677e-03
   1.3699000e+02   7.1566790e-01   3.1163024e-01   1.6124640e+00   6.3427496e-03
   1.3708000e+02   7.0849312e-01   3.1206024e-01   1.6124640e+00   6.3473314e-03
   1.3717000e+02   7.0982270e-01   3.1249054e-01   1.6124641e+00   6.3519133e-03
   1.3726000e+02   7.1329187e-01   3.1292113e-01   1.6124641e+00   6.3564952e-03
   1.3735000e+02   7.0611643e-01   3.1335203e-01   1.6124641e+00   6.3610771e-03
   1.3744000e+02   7.0738005e-01   3.1378321e-01   1.6124641e+00   6.3656590e-03
   1.3753000e+02   7.1544118e-01   3.1421470e-01   1.6124641e+00   6.3702409e-03
   1.3762000e+02   7.0906914e-01   3.1464648e-01   1.6124642e+00   6.3748229e-03
   1.3771000e+02   7.0908108e-01   3.1507855e-01   1.6124642e+00   6.3794048e-03
   1.3780000e+02   7.1647661e-01   3.1551093e-01   1.6124642e+00   6.3839868e-03
   1.3789000e+02   7.1082265e-01   3.1594360e-01   1.6124642e+00   6.3885688e-03
   1.3798000e+02   7.0739004e-01   3.1637656e-01   1.6124642e+00   6.3931507e-03
   1.3807000e+02   7.1753771e-01   3.1680983e-01   1.6124642e+00   6.3977327e-03
   1.3816000e+02   7.1761170e-01   3.1724338e-01   1.6124643e+00   6.4023148e-03
   1.3825000e+02   7.1418214e-01   3.1767724e-01   1.6124643e+00   6.4068968e-03
   1.3834000e+02   7.2312667e-01   3.1811139e-01   1.6124643e+00   6.4114788e-03
   1.3843000e+02   7.2454625e-01   3.1854584e-01   1.6124643e+00   6.4160609e-03
   1.3852000e+02   7.1504997e-01   3.1898058e-01   1.6124643e+00   6.4206429e-03
   1.3861000e+02   7.2410883e-01   3.1941563e-01   1.6124644e+00   6.4252250e-03
   1.3870000e+02   7.2620619e-01   3.1985096e-01   1.6124644e+00   6.4298071e-03
   1.3879000e+02   7.1951626e-01   3.2028660e-01   1.6124644e+00   6.4343892e-03
   1.3888000e+02   7.2740638e-01   3.2072253e-01   1.6124644e+00   6.4389713e-03
   1.3897000e+02   7.2510093e-01   3.2115876e-01   1.6124644e+00   6.4435535e-03
   1.3906000e+02   7.1553286e-01   3.2159528e-01   1.6124644e+00   6.4481356e-03
   1.3915000e+02   7.2269455e-01   3.2203210e-01   1.6124645e+00   6.4527178e-03
   1.3924000e+02   7.2162002e-01   3.2246922e-01   1.6124645e+00   6.4573000e-03
   1.3933000e+02   7.1565069e-01   3.2290663e-01   1.6124645e+00   6.4618821e-03
   1.3942000e+02   7.2419322e-01   3.2334434e-01   1.6124645e+00   6.4664643e-03
   1.3951000e+02   7.2307243e-01   3.2378234e-01   1.6124645e+00   6.4710465e-03
   1.3960000e+02   7.1145231e-01   3.2422065e-01   1.6124646e+00   6.4756288e-03
   1.3969000e+02   7.1377841e-01   3.2465925e-01   1.6124646e+00   6.4802110e-03
   1.3978000e+02   7.2127051e-01   3.2509814e-01   1.6124646e+00   6.4847932e-03
   1.3987000e+02   7.1583280e-01   3.2553733e-01   1.6124646e+00   6.4893755e-03
   1.3996000e+02   7.2405075e-01   3.2597682e-01   1.6124646e+00   6.4939578e-03
   1.4005000e+02   7.3635822e-01   3.2641661e-01   1.6124646e+00   6.4985401e-03
   1.4014000e+02   7.2923307e-01   3.2685669e-01   1.6124647e+00   6.5031224e-03
   1.4023000e+02   7.2549758e-01   3.2729706e-01   1.6124647e+00   6.5077047e-03
   1.4032000e+02   7.4181886e-01   3.2773774e-01   1.6124647e+00   6.5122870e-03
   1.4041000e+02   7.3575801e-01   3.2817871e-01   1.6124647e+00   6.5168693e-03
   1.4050000e+02   7.3914487e-01   3.2861998e-01   1.6124647e+00   6.5214517e-03
   1.4059000e+02   7.6050934e-01   3.2906154e-01   1.6124648e+00   6.5260340e-03
   1.4068000e+02   7.4506445e-01   3.2950340e-01   1.6124648e+00   6.5306164e-03
   1.4077000e+02   7.5040201e-01   3.2994556e-01   1.6124648e+00   6.5351988e-03
   1.4086000e+02   7.5709457e-01   3.3038801e-01   1.6124648e+00   6.5397812e-03
   1.4095000e+02   7.3622249e-01   3.3083076e-01   1.6124648e+00   6.5443636e-03
   1.4104000e+02   7.3720763e-01   3.3127380e-01   1.6124648e+00   6.5489460e-03
   1.4113000e+02   7.4954805e-01   3.3171715e-01   1.6124649e+00   6.5535284e-03
   1.4122000e+02   7.3200636e-01   3.3216079e-01   1.6124649e+00   6.5581109e-03
   1.4131000e+02   7.3595539e-01   3.3260472e-01   1.6124649e+00   6.5626933e-03
   1.4140000e+02   7.4950838e-01   3.3304895e-01   1.6124649e+00   6.5672758e-03
   1.4149000e+02   7.3537743e-01   3.3349348e-01   1.6124649e+00   6.5718583e-03
   1.4158000e+02   7.3361505e-01   3.3393831e-01   1.6124650e+00   6.5764408e-03
   1.4167000e+02   7.4341599e-01   3.3438343e-01   1.6124650e+00   6.5810233e-03
   1.4176000e+02   7.3415858e-01   3.3482884e-01   1.6124650e+00   6.5856058e-03
   1.4185000e+02   7.3413125e-01   3.3527456e-01   1.6124650e+00   6.5901883e-03
   1.4194000e+02   7.4624356e-01   3.3572057e-01   1.6124650e+00   6.5947709e-03
   1.4203000e+02   7.4124553e-01   3.3616688e-01   1.6124651e+00   6.5993534e-03
   1.4212000e+02   7.3603325e-01   3.3661348e-01   1.6124651e+00   6.6039360e-03
   1.4221000e+02   7.4659332e-01   3.3706038e-01   1.6124651e+00   6.6085186e-03
   1.4230000e+02   7.3747694e-01   3.3750757e-01   1.6124651e+00   6.6131012e-03
   1.4239000e+02   7.3645642e-01   3.3795507e-01   1.6124651e+00   6.6176838e-03
   1.4248000e+02   7.3855483e-01   3.3840286e-01   1.6124651e+00   6.6222664e-03
   1.4257000e+02   7.2643748e-01   3.3885094e-01   1.6124652e+00   6.6268490e-03
   1.4266000e+02   7.2470335e-01   3.3929932e-01   1.6124652e+00   6.6314317e-03
   1.4275000e+02   7.2341222e-01   3.3974800e-01   1.6124652e+00   6.6360143e-03
   1.4284000e+02   7.1800746e-01   3.4019698e-01   1.6124652e+00   6.6405970e-03
   1.4293000e+02   7.1100219e-01   3.4064625e-01   1.6124652e+00   6.6451796e-03
   1.4302000e+02   7.1656277e-01   3.4109582e-01   1.6124653e+00   6.6497623e-03
   1.4311000e+02   7.1842932e-01   3.4154568e-01   1.6124653e+00   6.6543450e-03
   1.4320000e+02   7.0676863e-01   3.4199584e-01   1.6124653e+00   6.6589277e-03
   1.4329000e+02   7.0882662e-01   3.4244630e-01   1.6124653e+00   6.6635105e-03
   1.4338000e+02   7.1876398e-01   3.4289705e-01   1.6124653e+00   6.6680932e-03
   1.4347000e+02   7.1053607e-01   3.4334810e-01   1.6124654e+00   6.6726759e-03
   1.4356000e+02   7.2642284e-01   3.4379945e-01   1.6124654e+00   6.6772587e-03
   1.4365000e+02   7.4731751e-01   3.4425109e-01   1.6124654e+00   6.6818415e-03
   1.4374000e+02   7.4050735e-01   3.4470303e-01   1.6124654e+00   6.6864242e-03
   1.4383000e+02   7.3930094e-01   3.4515527e-01   1.6124654e+00   6.6910070e-03
   1.4392000e+02   7.4608887e-01   3.4560780e-01   1.6124655e+00   6.6955898e-03
   1.4401000e+02   7.3075527e-01   3.4606063e-01   1.6124655e+00   6.7001726e-03
   1.4410000e+02   7.3602003e-01   3.4651376e-01   1.6124655e+00   6.7047555e-03
   1.4419000e+02   7.5381454e-01   3.4696718e-01   1.6124655e+00   6.7093383e-03
   1.4428000e+02   7.4574719e-01   3.4742090e-01   1.6124655e+00   6.7139212e-03
   1.4437000e+02   7.5825847e-01   3.4787491e-01   1.6124655e+00   6.7185040e-03
   1.4446000e+02   7.6738698e-01   3.4832923e-01   1.6124656e+00   6.7230869e-03
   1.4455000e+02   7.3964162e-01   3.4878383e-01   1.6124656e+00   6.7276698e-03
   1.4464000e+02   7.5007100e-01   3.4923874e-01   1.6124656e+00   6.7322527e-03
   1.4473000e+02   7.6695202e-01   3.4969394e-01   1.6124656e+00   6.7368356e-03
   1.4482000e+02   7.5106906e-01   3.5014944e-01   1.6124656e+00   6.7414185e-03
   1.4491000e+02   7.7854129e-01   3.5060523e-01   1.6124657e+00   6.7460014e-03
   1.4500000e+02   8.0526499e-01   3.5106132e-01   1.6124657e+00   6.7505843e-03
   1.4509000e+02   7.7422784e-01   3.5151771e-01   1.6124657e+00   6.7551673e-03
   1.4518000e+02   7.8753253e-01   3.5197439e-01   1.6124657e+00   6.7597503e-03
   1.4527000e+02   7.8783247e-01   3.5243137e-01   1.6124657e+00   6.7643332e-03
   1.4536000e+02   7.6966443e-01   3.5288864e-01   1.6124658e+00   6.7689162e-03
   1.4545000e+02   7.9028051e-01   3.5334622e-01   1.6124658e+00   6.7734992e-03
   1.4554000e+02   8.0068984e-01   3.5380409e-01   1.6124658e+00   6.7780822e-03
   1.4563000e+02   7.8490311e-01   3.5426225e-01   1.6124658e+00   6.7826652e-03
   1.4572000e+02   7.8689092e-01   3.5472071e-01   1.6124658e+00   6.7872483e-03
   1.4581000e+02   7.8686560e-01   3.5517947e-01   1.6124659e+00   6.7918313e-03
   1.4590000e+02   7.7953596e-01   3.5563853e-01   1.6124659e+00   6.7964144e-03
   1.4599000e+02   7.9706170e-01   3.5609788e-01   1.6124659e+00   6.8009974e-03
   1.4608000e+02   8.0360765e-01   3.5655753e-01   1.6124659e+00   6.8055805e-03
   1.4617000e+02   7.9060248e-01   3.5701747e-01   1.6124659e+00   6.8101636e-03
   1.4626000e+02   8.0007458e-01   3.5747771e-01   1.6124660e+00   6.8147467e-03
   1.4635000e+02   7.8202576e-01   3.5793825e-01   1.6124660e+00   6.8193298e-03
   1.4644000e+02   7.6708927e-01   3.5839908e-01   1.6124660e+00   6.8239129e-03
   1.4653000e+02   7.7817810e-01   3.5886021e-01   1.6124660e+00   6.8284960e-03
   1.4662000e+02   7.8547025e-01   3.5932164e-01   1.6124660e+00   6.8330792e-03
   1.4671000e+02   7.7478382e-01   3.5978336e-01   1.6124660e+00   6.8376623e-03
   1.4680000e+02   7.7958978e-01   3.6024538e-01   1.6124661e+00   6.8422455e-03
   1.4689000e+02   7.6950144e-01   3.6070770e-01   1.6124661e+00   6.8468286e-03
   1.4698000e+02   7.6524502e-01   3.6117031e-01   1.6124661e+00   6.8514118e-03
   1.4707000e+02   7.6613816e-01   3.6163322e-01   1.6124661e+00   6.8559950e-03
   1.4716000e+02   7.7280928e-01   3.6209642e-01   1.6124661e+00   6.8605782e-03
   1.4725000e+02   7.7282470e-01   3.6255992e-01   1.6124662e+00   6.8651614e-03
   1.4734000e+02   7.7178438e-01   3.6302372e-01   1.6124662e+00   6.8697447e-03
   1.4743000e+02   7.6834756e-01   3.6348782e-01   1.6124662e+00   6.8743279e-03
   1.4752000e+02   7.6559314e-01   3.6395221e-01   1.6124662e+00   6.8789111e-03
   1.4761000e+02   7.6403749e-01   3.6441690e-01   1.6124662e+00   6.8834944e-03
   1.4770000e+02   7.5881870e-01   3.6488188e-01   1.6124663e+00   6.8880777e-03
   1.4779000e+02   7.5975082e-01   3.6534716e-01   1.6124663e+00   6.8926609e-03
   1.4788000e+02   7.5669392e-01   3.6581274e-01   1.6124663e+00   6.8972442e-03
   1.4797000e+02   7.4846639e-01   3.6627861e-01   1.6124663e+00   6.9018275e-03
   1.4806000e+02   7.5143750e-01   3.6674478e-01   1.6124663e+00   6.9064108e-03
   1.4815000e+02   7.4215645e-01   3.6721125e-01   1.6124664e+00   6.9109942e-03
   1.4824000e+02   7.5290056e-01   3.6767801e-01   1.6124664e+00   6.9155775e-03
   1.4833000e+02   7.6103484e-01   3.6814507e-01   1.6124664e+00   6.9201608e-03
   1.4842000e+02   7.5101022e-01   3.6861243e-01   1.6124664e+00   6.9247442e-03
   1.4851000e+02   7.5531566e-01   3.6908008e-01   1.6124664e+00   6.9293276e-03
   1.4860000e+02   7.6467860e-01   3.6954803e-01   1.6124665e+00   6.9339109e-03
   1.4869000e+02   7.5203506e-01   3.7001627e-01   1.6124665e+00   6.9384943e-03
   1.4878000e+02   7.6889289e-01   3.7048481e-01   1.6124665e+00   6.9430777e-03
   1.4887000e+02   7.8415715e-01   3.7095365e-01   1.6124665e+00   6.9476611e-03
   1.4896000e+02   7.7639112e-01   3.7142279e-01   1.6124665e+00   6.9522445e-03
   1.4905000e+02   7.7507537e-01   3.7189222e-01   1.6124666e+00   6.9568280e-03
   1.4914000e+02   7.8116481e-01   3.7236195e-01   1.6124666e+00   6.9614114e-03
   1.4923000e+02   7.6585815e-01   3.7283197e-01   1.6124666e+00   6.9659948e-03
   1.4932000e+02   7.7114821e-01   3.7330229e-01   1.6124666e+00   6.9705783e-03
   1.4941000e+02   7.7922865e-01   3.7377291e-01   1.6124666e+00   6.9751618e-03
   1.4950000e+02   7.7450532e-01   3.7424382e-01   1.6124667e+00   6.9797452e-03
   1.4959000e+02   7.7723729e-01   3.7471503e-01   1.6124667e+00   6.9843287e-03
   1.4968000e+02   7.8639265e-01   3.7518654e-01   1.6124667e+00   6.9889122e-03
   1.4977000e+02   7.7382560e-01   3.7565834e-01   1.6124667e+00   6.9934957e-03
   1.4986000e+02   7.8410858e-01   3.7613044e-01   1.6124667e+00   6.9980793e-03
